Santa Clara|61|San Jose State|50
Eastern Washington|87|Seattle|75
Rutgers|54|Seton Hall|81
Middle Tennessee|68|South Alabama|67
Oklahoma State|49|South Carolina|75
Florida A&amp;M|61|South Carolina State|70
Missouri-Kansas City|61|South Dakota State|81
Southeastern Louisiana|59|Southeast Missouri State|63
Austin Peay|49|Southern Illinois|71
Rhode Island|75|Southern Mississippi|43
St. Katherine|45|Southern Utah|92
St. John's (NY)|69|Syracuse|57
Kansas State|64|Tennessee|65
Arizona State|71|Texas A&amp;M|72
Denver|64|Texas A&amp;M-Corpus Christi|48
Weber State|56|Texas-Arlington|63
Prairie View|65|Texas State|81
Chicago State|59|Toledo|87
Central Arkansas|73|Troy|85
Mississippi State|54|Tulane|59
New Mexico|63|Valparaiso|46
Harvard|64|Vermont|52
Texas-San Antonio|71|Washington State|91
Florida National University|57|Wofford|88
Alabama|84|Xavier|97
Eastern Kentucky|49|Kentucky|82
Arkansas|65|Clemson|68
East Carolina|64|North Carolina|108
West Virginia|67|Northern Kentucky|42
Illinois State|78|Alabama-Birmingham|74
Hofstra|68|Appalachian State|51
Tulsa|78|Arkansas-Little Rock|73
George Washington|78|Charlotte|70
Western Illinois|54|Cleveland State|76
Northern Colorado|58|Colorado State|66
Delaware State|66|Delaware|53
Milwaukee|61|DePaul|83
Central Pennsylvania College|73|Elon|117
Towson|46|Georgetown|78
Colorado|57|Georgia|64
North Carolina Central|61|Howard|39
Richmond|46|James Madison|51
Marist|38|Manhattan|60
Florida Gulf Coast|84|Massachusetts|75
Iona|89|Monmouth|92
North Dakota State|57|Montana|69
Creighton|65|Nebraska|55
California|63|Nevada|56
Limestone|66|North Carolina-Asheville|91
Mississippi|79|Oregon|73
Fairfield|56|Quinnipiac|52
Siena|68|Rider|80
Buffalo|74|Robert Morris|59
Houston Baptist|54|San Francisco|85
Utah State|84|Southern California|89
Ouachita|60|Stephen F. Austin|84
Hiwassee|48|Tennessee Tech|87
San Diego|68|UCLA|75
Radford|68|Virginia Tech|66
San Diego State|36|Washington|49
Urbana|58|Wright State|81
Regis|35|Wyoming|70
Thiel|45|Youngstown State|70
Kennesaw State|51|Butler|93
California-Santa Barbara|73|Southern Methodist|80
Brown|77|Providence|67
Nebraska-Omaha|61|Air Force|77
Caldwell|63|Binghamton|52
Albany (NY)|58|Bucknell|61
Johnson &amp; Wales (NC)|38|Campbell|63
Montreat|50|Chattanooga|104
Yale|47|Florida|85
Morgan State|58|Hampton|62
Boston University|56|Harvard|70
Sacred Heart|81|Lafayette|82
North Carolina A&amp;T|58|Maryland-Eastern Shore|69
Savannah State|39|Miami (FL)|70
North Dakota|56|Minnesota|92
Coppin State|69|Norfolk State|88
IPFW|43|Purdue|63
Bethune-Cookman|66|South Carolina State|71
Incarnate Word|65|Texas-El Paso|81
Villanova|73|Illinois|59
Utah Valley|56|Arizona|87
Seton Hall|68|Wichita State|77
Mount St. Mary's|67|Notre Dame|93
Texas A&amp;M|63|Baylor|77
Louisville|94|Indiana|74
Missouri-Kansas City|56|Iowa State|73
Bryant|80|Army|73
Evansville|65|Belmont|62
Adams State|49|Boise State|78
Eastern Illinois|70|California-Davis|80
South Dakota|88|Creighton|91
Bowling Green State|52|Dayton|56
Idaho State|67|Grand Canyon|51
Hartford|79|Holy Cross|61
Alcorn State|44|Iowa|67
Bradley|47|Kansas State|50
Northwestern State|74|Louisiana-Monroe|82
Long Island University|83|Maine|70
Eastern Michigan|45|Michigan|42
Virginia Military Institute|66|Navy|84
St. Francis (NY)|66|NJIT|68
Marist|42|Pennsylvania|59
New Hampshire|56|Rutgers|60
Loyola (MD)|42|Saint Joseph's|68
South Dakota State|62|Saint Louis|55
St. Katherine|63|San Jose State|74
Furman|69|Texas Christian|80
Mars Hill|51|Winthrop|96
IUPUI|43|Xavier|66
Columbia|46|Kentucky|56
Wisconsin|93|Milwaukee|54
Washington State|66|Gonzaga|81
Kansas|75|Georgetown|70
North Carolina Central|56|Maryland|67
Northern Iowa|65|Denver|55
Utah|65|Brigham Young|61
High Point|43|Ohio State|97
Rhode Island|60|Providence|68
Wyoming|42|California|45
Maryland-Baltimore County|53|Central Connecticut State|65
Colorado State|62|Colorado|60
Hofstra|105|Coppin State|64
Campbell|70|Delaware State|55
Monmouth|58|Fordham|68
Rider|64|Iona|77
Louisiana Tech|86|Louisiana-Lafayette|94
Dartmouth|69|Massachusetts-Lowell|48
Southern|57|Minnesota|85
Davidson|110|Montana|99
Incarnate Word|74|Nebraska|73
Iowa Wesleyan|67|Nebraska-Omaha|94
Greensboro|78|North Carolina-Greensboro|82
Duquesne|62|Penn State|64
Arkansas State|46|Purdue|87
Princeton|46|Saint Peter's|60
Long Beach State|59|San Diego State|60
Southern Illinois|54|Southeast Missouri State|55
Fairleigh Dickinson|52|St. John's (NY)|74
Towson|64|Temple|76
Fresno State|56|Texas Tech|73
Southeastern Oklahoma|69|Tulsa|66
California-Riverside|66|UCLA|77
Trinity International (IL)|54|Valparaiso|79
Wright State|79|Belmont|71
Northwest Nazarene|51|Boise State|91
Maine|74|Boston College|85
San Diego|79|California-Santa Barbara|65
Chattanooga|67|Citadel|48
Warren Wilson|40|Coastal Carolina|85
Binghamton|44|Colgate|65
South Carolina State|47|College of Charleston|50
Troy|80|Fort Valley State|63
DePaul|68|George Washington|81
Central Florida|60|Illinois-Chicago|71
Michigan-Dearborn|67|IPFW|91
Elon|73|Missouri|78
Tusculum|40|North Carolina-Asheville|78
Cal State Fullerton|59|Sacramento State|73
Eastern Washington|81|San Francisco|76
Idaho|75|Western Illinois|78
Iowa State|90|Iowa|75
Texas Southern|50|Florida|75
NJIT|66|Holy Cross|76
Charleston Southern|50|North Carolina State|86
North Carolina|70|Kentucky|84
Michigan|53|Arizona|80
Nicholls State|43|Wisconsin|86
Gonzaga|87|UCLA|74
Wichita State|77|Detroit Mercy|68
Utah|60|Kansas|63
South Carolina Upstate|57|Maryland|67
Northern Iowa|87|Virginia Commonwealth|93
Florida State|63|Notre Dame|83
Oklahoma|87|Tulsa|68
Dayton|55|Arkansas|69
Morehead State|71|Ohio State|87
Stony Brook|61|Providence|79
Murray State|81|Evansville|79
Northern New Mexico|48|Abilene Christian|76
Arkansas-Pine Bluff|47|Air Force|80
Middle Tennessee|62|Akron|61
Tennessee Tech|53|Alabama|65
Pepperdine|74|Arizona State|81
Lipscomb|68|Austin Peay|59
Cleveland State|57|Bowling Green State|67
Princeton|57|California|67
Texas-Arlington|70|California-Irvine|62
Florida Atlantic|54|Central Florida|41
Northern Colorado|68|Colorado|93
Arkansas-Fort Smith|60|Colorado State|88
Saint Mary's (CA)|71|Creighton|67
Niagara|58|Davidson|78
La Salle|65|Drexel|55
James Madison|58|East Carolina|70
North Carolina-Greensboro|80|East Tennessee State|79
Northern Illinois|55|Eastern Illinois|59
Cal Poly|57|Fresno State|63
Furman|68|Gardner-Webb|74
Radford|49|Georgetown|76
Drake|48|Green Bay|64
Rider|63|Hartford|61
Arlington Baptist|84|Houston Baptist|99
Northwest Nazarene|57|Idaho State|69
Oregon|77|Illinois|70
Grand Canyon|66|Indiana|94
Indiana State|84|Iona|91
Eastern Kentucky|73|IUPUI|64
Bluefield (WV)|61|Liberty|79
Centenary (LA)|59|Louisiana-Lafayette|115
Sam Houston State|67|Louisiana State|76
Jackson State|46|Loyola (IL)|58
Navy|46|Maryland-Eastern Shore|53
Canisius|58|Massachusetts|75
Oklahoma State|73|Memphis|55
Western Kentucky|81|Mississippi|74
Xavier|74|Missouri|58
Nebraska-Omaha|72|Missouri-Kansas City|79
Norfolk State|64|Mount St. Mary's|67
Cincinnati|55|Nebraska|56
Cal State Fullerton|65|Nevada|55
Louisiana-Monroe|46|New Mexico|54
North Dakota|42|North Dakota State|71
Loyola Marymount|69|Northern Arizona|71
Alcorn State|55|Ohio|66
New Mexico State|83|Oral Roberts|86
Mississippi State|49|Oregon State|59
St. Bonaventure|54|Pittsburgh|58
Cal State Bakersfield|59|Portland State|65
Montreat|68|Presbyterian|79
Delaware State|44|Rhode Island|83
Howard|41|Richmond|54
Duquesne|59|Robert Morris|75
Southern Illinois-Edwardsville|61|Saint Louis|67
New Orleans|60|San Diego|85
Seattle|54|San Jose State|38
Washington State|67|Santa Clara|76
Albany (NY)|77|Siena|68
Nevada-Las Vegas|75|South Dakota|61
Idaho|85|South Dakota State|87
Missouri State|73|Southeast Missouri State|61
Army|85|Southern California|77
Spring Hill|56|Southern Mississippi|66
Mount Saint Vincent|72|St. Francis (NY)|90
Denver|43|Stanford|49
Texas State|27|Texas|59
Youngstown State|63|Texas A&amp;M|81
McNeese State|50|Texas Christian|68
Lamar|60|Texas-Pan American|66
Arkansas State|65|Toledo|73
Utah State|50|Utah Valley|47
Ball State|62|Valparaiso|65
Purdue|71|Vanderbilt|81
Marist|77|Virginia Military Institute|92
Brigham Young|76|Weber State|60
Alabama State|68|Western Illinois|78
Temple|62|Villanova|85
North Carolina-Wilmington|57|Louisville|68
Southern|78|Iowa State|88
West Virginia|69|Marshall|66
Butler|55|Tennessee|67
North Carolina-Asheville|71|Alabama-Birmingham|79
Kent State|60|Arkansas-Little Rock|55
Southern Utah|60|Boise State|79
Binghamton|49|Boston College|63
Quinnipiac|68|Boston University|71
Auburn|61|Clemson|72
Campbell|47|College of Charleston|58
Coppin State|85|Connecticut|106
Illinois State|78|DePaul|72
Jacksonville|34|Florida|79
Florida International|69|Florida Gulf Coast|63
Dartmouth|67|Jacksonville State|79
Savannah State|53|Kansas State|73
NJIT|49|Long Island University|65
Rutgers|63|Manhattan|55
Longwood|53|Maryland-Baltimore County|58
Oakland|61|Michigan State|87
Montana|58|Milwaukee|73
Colgate|57|New Hampshire|63
Wofford|55|North Carolina State|54
Cincinnati-Clermont|53|Northern Kentucky|107
Mississippi Valley State|49|Northwestern|101
North Carolina A&amp;T|48|Old Dominion|85
Western Michigan|80|Pacific|72
George Washington|51|Penn State|64
Portland|80|Sacramento State|75
Mitchell|68|Sacred Heart|104
Saint Peter's|52|Seton Hall|67
Coastal Carolina|57|South Carolina State|43
Chicago State|50|Southern Illinois|65
Fordham|53|St. John's (NY)|74
North Texas|48|Stephen F. Austin|59
Louisiana Tech|69|Syracuse|71
Prairie View|51|Texas Tech|79
Wagner|47|Vermont|61
Alabama A&amp;M|55|Virginia Tech|65
Samford|68|Wake Forest|86
Eastern Washington|77|Washington|81
Miami (OH)|59|Wright State|68
Montana State|61|Wyoming|70
Elon|62|Duke|75
Texas Southern|54|Gonzaga|94
Troy|70|Austin Peay|73
Jackson State|66|Drake|76
Appalachian State|57|Georgia Tech|70
Bethune-Cookman|50|Grand Canyon|60
IUPUI|47|Howard|57
Tennessee-Martin|81|Illinois-Chicago|78
Champion Baptist|54|Lamar|128
North Carolina Central|47|Memphis|81
Virginia Wise|49|Norfolk State|88
Tennessee Tech|82|North Florida|80
Missouri State|61|Oral Roberts|80
Grambling|43|Oregon State|71
South Alabama|68|Pepperdine|78
Cal Poly|78|San Francisco|71
Northwest University|58|Seattle|84
Georgia Southern|68|South Florida|63
Texas-San Antonio|73|Texas A&amp;M-Corpus Christi|60
Oakland|64|Arizona|101
Alabama|52|Wichita State|53
Oral Roberts|53|Oklahoma|85
North Carolina|79|North Carolina-Greensboro|56
Drexel|70|Buffalo|80
College of Charleston|85|Charlotte|90
Northern Kentucky|81|Chattanooga|93
East Tennessee State|63|Eastern Kentucky|60
Stetson|69|Florida Atlantic|79
Houston Baptist|76|Houston|83
Truman State|68|Indiana State|78
North Carolina-Asheville|55|Jacksonville State|64
American|68|La Salle|66
Susquehanna|66|Lafayette|91
Central Baptist|53|Louisiana-Monroe|78
Arizona State|71|Marquette|78
King (TN)|76|Marshall|90
Louisiana State-Alexandria|68|McNeese State|84
Dartmouth|67|Mercer|51
California-Irvine|62|Morgan State|63
Arkansas-Monticello|75|Nicholls State|81
Akron|46|North Dakota State|55
Mississippi Valley State|64|Northern Illinois|71
Middle Tennessee|44|Oklahoma State|68
Samford|81|Presbyterian|71
Johnson &amp; Wales (NC)|54|Radford|92
Northern Arizona|73|Saint Mary's (CA)|71
Eastern Washington|52|Sam Houston State|76
Champion Baptist|50|Southern|114
Tennessee State|58|Southern Illinois|65
Lipscomb|61|Texas|106
Southeastern Louisiana|62|Texas-El Paso|80
Savannah State|67|Tulane|75
Western Carolina|79|Vanderbilt|99
Belmont|51|Virginia Commonwealth|78
New Mexico State|55|Baylor|66
Illinois-Chicago|46|Southern Methodist|67
North Carolina A&amp;T|55|Ohio State|97
Alcorn State|56|Murray State|94
Winthrop|62|Auburn|80
James Madison|72|Ball State|52
Northeastern|58|Cal Poly|60
Southern Illinois-Edwardsville|65|Campbell|70
Detroit Mercy|70|Central Florida|75
San Diego State|62|Cincinnati|71
Texas A&amp;M-Corpus Christi|73|Denver|83
Saint Francis (PA)|67|Duquesne|52
North Florida|77|Florida State|93
Catawba|69|George Mason|99
Incarnate Word|82|Grand Canyon|80
Morehead State|50|Green Bay|66
Ferrum|48|High Point|106
Arkansas-Pine Bluff|61|Houston|56
Hampton|55|Illinois|73
Tennessee-Martin|54|Illinois State|64
Gardner-Webb|65|Jacksonville|68
Milligan|76|Louisiana-Lafayette|115
Abilene Christian|44|Loyola (IL)|83
South Carolina Upstate|73|Memphis|83
Longwood|60|Miami (OH)|71
Eastern Michigan|46|Michigan State|66
Arkansas State|69|Mississippi State|55
Northern Colorado|82|Nebraska-Omaha|92
Portland|73|Nevada-Las Vegas|75
Central Arkansas|55|New Mexico|76
Barber-Scotia|52|North Carolina Central|108
Tennessee|72|North Carolina State|83
Liberty|70|North Carolina-Wilmington|73
Langston|65|North Texas|78
Central Michigan|80|Northwestern|67
Georgia State|54|Old Dominion|58
Cal State Northridge|56|Oregon|79
Howard|45|Pepperdine|53
Manhattan|56|Pittsburgh|65
Texas-Pan American|69|Saint Louis|75
Delaware State|72|St. Francis (NY)|64
Loyola Marymount|58|Stanford|67
Texas State|60|Stephen F. Austin|66
South Carolina State|39|Texas Tech|101
Robert Morris|57|Toledo|83
Missouri State|70|Tulsa|74
Grambling|38|Washington|86
Chicago State|60|Western Kentucky|75
Charleston Southern|58|Wofford|64
Kennesaw State|90|Youngstown State|84
Cleveland State|54|Virginia|70
Duke|66|Connecticut|56
Louisiana State|79|Alabama-Birmingham|70
Oakland City|52|Austin Peay|76
Eureka|38|Bradley|80
Cal State Dominguez Hills|50|Cal State Fullerton|72
Stony Brook|59|Canisius|60
Appalachian State|65|Charlotte|75
Temple|82|Delaware|62
Ohio|69|Evansville|81
Long Island University|69|Florida International|58
Walla Walla|39|Idaho|86
South Dakota State|75|Idaho State|72
Southern Mississippi|46|Jackson State|66
Nicholls State|54|Louisiana Tech|79
Coastal Carolina|68|Mississippi|71
DePaul|59|Oregon State|90
Nevada|65|Pacific|69
Lehigh|65|Quinnipiac|80
St. Thomas (TX)|61|Rice|72
South Alabama|54|Richmond|65
Morgan State|48|Rider|62
Portland State|40|San Francisco|77
Montana State|53|South Dakota|55
Seton Hall|89|South Florida|69
Georgia Southern|76|Stetson|67
Cal State Bakersfield|56|Utah State|57
Yale|57|Vermont|56
Wright State|69|Western Carolina|56
Arizona|60|Texas-El Paso|55
Stillman|49|Alabama|69
Case Western Reserve|65|Bucknell|88
Niagara|62|Buffalo|88
South Dakota State|53|Cal State Bakersfield|49
Eastern Washington|67|California|78
San Diego Christian|46|California-Santa Barbara|69
Concordia (MI)|60|Central Michigan|97
Hawaii|94|Chaminade|63
Texas-Pan American|60|Creighton|75
Northern Illinois|55|Dartmouth|58
Colorado State|85|Denver|84
North Florida|83|Florida A&amp;M|65
Furman|78|Florida Gulf Coast|83
Hiwassee|71|Gardner-Webb|91
Tennessee State|54|Hampton|66
North Carolina A&amp;T|57|Kent State|71
Milligan|53|Lamar|80
Central Pennsylvania College|65|Liberty|94
Louisiana State-Alexandria|71|Louisiana-Monroe|76
Southern Utah|57|Loyola (IL)|73
Alabama A&amp;M|49|Marquette|83
Bethune-Cookman|46|Mercer|67
Eastern Kentucky|72|Miami (FL)|44
Chattanooga|58|Middle Tennessee|68
Seattle|57|Minnesota|92
Northern Kentucky|83|Morehead State|60
Northern Arizona|62|Norfolk State|81
Dickinson State (ND)|48|North Dakota|78
Maryland-Eastern Shore|43|Old Dominion|60
Lipscomb|55|Princeton|77
Siena|66|Radford|76
Clemson|45|South Carolina|68
Winthrop|71|Southeastern Louisiana|81
New Orleans|56|Southern Illinois|52
Saint Mary's (CA)|47|St. John's (NY)|53
Tennessee Tech|58|Tennessee|61
Arkansas-Pine Bluff|51|Texas Tech|72
Jackson State|49|Tulane|56
Idaho State|56|Utah State|69
Washington College|46|William &amp; Mary|86
Wilberforce|71|Youngstown State|92
UCLA|44|Kentucky|83
Syracuse|77|Villanova|82
Gonzaga|63|Cal Poly|50
Lafayette|69|Kansas|96
Iowa|44|Northern Iowa|56
Purdue|63|Notre Dame|94
Utah|59|Nevada-Las Vegas|46
Washington|69|Oklahoma|67
Louisville|76|Western Kentucky|67
Iowa State|83|Drake|54
Southeast Missouri State|67|Arkansas|84
Ohio State|74|North Carolina|82
West Virginia|83|North Carolina State|69
Indiana|82|Butler|73
Southern Methodist|62|Michigan|51
Massachusetts|65|Providence|85
Illinois State|77|Murray State|89
California-Davis|81|Air Force|75
Bluffton|53|Akron|92
Mount St. Mary's|45|American|46
Lehigh|84|Arizona State|81
Marshall|58|Arkansas State|67
Xavier|88|Auburn|89
St. Bonaventure|69|Binghamton|51
Abilene Christian|33|Boise State|77
Stanford|77|Brigham Young|79
Idaho State|50|Cal State Bakersfield|59
Texas A&amp;M-Corpus Christi|75|Cal State Northridge|68
Houston Baptist|67|California-Riverside|78
Montreat|64|Campbell|90
NJIT|84|Central Connecticut State|76
Saint Joseph's (IN)|54|Chicago State|76
Virginia Commonwealth|68|Cincinnati|47
Davidson|80|College of Charleston|68
Hofstra|77|Columbia|82
Boston University|62|Dayton|78
Penn State|73|Drexel|68
Massachusetts-Lowell|63|Duquesne|79
Belmont|73|Fairfield|61
Delaware|74|Fairleigh Dickinson|76
Wake Forest|50|Florida|63
South Florida|62|Florida State|75
Iona|81|George Mason|86
Charlotte|78|Georgetown|81
Vanderbilt|60|Georgia Tech|65
St. Edward's|55|Grand Canyon|81
South Carolina State|71|Houston|63
Missouri|59|Illinois|62
Eastern Illinois|60|Indiana State|56
Valparaiso|75|IPFW|72
South Alabama|65|IUPUI|71
Truett-McConnell|55|Jacksonville|84
High Point|80|James Madison|71
Texas A&amp;M|64|Kansas State|71
Maryland-Baltimore County|66|Kennesaw State|53
Penn State-Beaver|74|Longwood|106
Morgan State|69|Manhattan|73
Saint Joseph's|75|Marist|58
Toledo|83|McNeese State|69
Oral Roberts|63|Memphis|78
Texas Southern|71|Michigan State|64
South Carolina Upstate|53|Mississippi State|51
North Carolina Central|94|Mississippi Valley State|60
Incarnate Word|110|Missouri-Kansas City|104
Eastern Michigan|77|Missouri State|65
New Mexico|69|New Mexico State|67
Elon|71|North Carolina-Greensboro|64
East Carolina|54|North Carolina-Wilmington|66
Jacksonville State|60|Northern Colorado|69
Western Michigan|61|Northwestern|67
Louisiana-Lafayette|85|Northwestern State|89
Delaware State|70|Oregon|83
Fresno State|68|Pacific|71
Richmond|65|Pepperdine|63
Oakland|77|Pittsburgh|81
Montana State|60|Portland|87
Detroit Mercy|55|Rhode Island|69
Saint Francis (PA)|73|Rutgers|68
New Hampshire|60|Sacred Heart|73
Prairie View|44|Sam Houston State|61
Ball State|57|San Diego State|70
Northeastern|78|Santa Clara|72
Milwaukee|56|Southern Illinois-Edwardsville|61
Florida Atlantic|56|St. Francis (NY)|61
Arkansas Tech|57|Stephen F. Austin|94
Presbyterian|60|Tennessee-Martin|77
Long Beach State|68|Texas|78
Howard Payne|50|Texas-Arlington|89
Texas-San Antonio|57|Texas Christian|88
Huston-Tillotson|56|Texas State|90
La Salle|67|Towson|53
South Dakota State|68|Utah State|65
Citadel|61|Virginia Tech|64
Monmouth|74|Wagner|66
Utah Valley|61|Weber State|73
Southern|39|Wyoming|57
Albany (NY)|64|Yale|60
Harvard|27|Virginia|76
Maryland|73|Oklahoma State|64
Appalachian State|59|Alabama|60
Green Bay|66|Arkansas-Little Rock|46
Maine|69|Army|72
Southern California|75|Boston College|71
Ferris State|82|Bowling Green State|68
California-Irvine|55|Bradley|47
Holy Cross|48|Canisius|67
Coastal Carolina|72|Central Arkansas|55
San Francisco|65|Cleveland State|69
Bryant|48|Denver|46
Alabama State|63|Evansville|81
Seton Hall|47|Georgia|65
Southern Mississippi|55|Georgia State|68
Northern Arizona|66|Hampton|75
Florida International|69|Hartford|82
North Dakota State|52|Kent State|53
Austin Peay|63|Lipscomb|69
Tennessee State|47|Middle Tennessee|65
South Dakota|67|Montana|62
Texas-Pan American|72|Nebraska-Omaha|77
Troy|65|Nicholls State|64
Western Carolina|66|North Carolina-Asheville|62
Creighton|58|North Texas|62
Oregon State|52|Quinnipiac|60
Cornell|61|Radford|74
Vermont|55|Saint Louis|58
Louisiana-Monroe|50|Samford|64
San Diego Christian|61|San Diego|71
Sacramento State|47|Seattle|66
Coker|52|South Carolina|78
Loyola (MD)|52|Stony Brook|67
Alcorn State|45|Texas-El Paso|78
Goshen|55|Valparaiso|82
San Jose State|53|Washington State|82
Reinhardt|72|Winthrop|100
Wisconsin|68|California|56
Wichita State|80|Loyola Marymount|53
Temple|77|Kansas|52
Northern Illinois|66|Notre Dame|91
Southern|66|Baylor|70
Weber State|51|Oklahoma|85
Milwaukee|54|Arkansas|84
Wofford|44|West Virginia|77
Tennessee-Martin|37|Butler|64
Miami (OH)|55|Ohio State|93
Providence|76|Miami (FL)|62
Murray State|83|Southern Illinois|71
South Carolina State|59|Abilene Christian|65
Jacksonville State|65|Air Force|66
Fairfield|66|Albany (NY)|77
North Dakota State|61|Alcorn State|50
Bradley|54|Arkansas-Little Rock|64
Southern Utah|61|Arkansas-Pine Bluff|70
Houston|73|Boise State|75
Texas A&amp;M-Corpus Christi|77|Cal State Fullerton|82
Green Bay|70|California-Irvine|72
Brown|67|Central Connecticut State|55
Southeastern Louisiana|65|Central Florida|70
Alabama-Birmingham|67|Chattanooga|83
Oakland|60|Clemson|70
DePaul|68|Colorado|82
Charleston Southern|54|Colorado State|75
Connecticut|80|Columbia|65
Simpson|62|Drake|84
Florida A&amp;M|57|East Carolina|75
Lewis &amp; Clark|81|Eastern Washington|87
Eastern Kentucky|66|Florida Atlantic|69
Stetson|59|Florida State|63
Manhattan|71|Fordham|57
Ohio|49|George Washington|77
Truett-McConnell|57|Georgia Southern|90
Nebraska|58|Hawaii|66
IPFW|43|Illinois State|68
New Orleans|59|Indiana|79
North Florida|70|Iowa|80
North Carolina Central|67|Jackson State|64
Norfolk State|74|James Madison|71
Elon|67|Kennesaw State|65
Texas-El Paso|78|Kent State|75
Rice|72|Lamar|79
College of Charleston|47|Louisiana State|71
Texas Tech|44|Loyola (IL)|62
North Dakota|54|Marquette|67
Central Michigan|87|McNeese State|58
Coppin State|56|Michigan|72
Citadel|56|Michigan State|82
Furman|76|Minnesota|86
Southeast Missouri State|51|Mississippi|82
Tennessee Tech|81|Missouri-Kansas City|60
Oral Roberts|45|Missouri State|52
Binghamton|68|Mount St. Mary's|69
Towson|56|Navy|61
Marshall|55|Nevada|83
Long Island University|73|New Hampshire|72
Northern New Mexico|39|New Mexico State|78
California-Davis|73|Northern Colorado|63
Idaho|68|Northern Kentucky|81
Illinois-Chicago|46|Northwestern|63
William &amp; Mary|62|Old Dominion|69
California-Santa Barbara|78|Oregon|82
Dartmouth|49|Penn State|69
Lewis &amp; Clark|49|Portland|71
Walla Walla|52|Portland State|94
Liberty|47|Princeton|65
Gardner-Webb|89|Purdue|84
Delaware|81|Robert Morris|84
Northeastern|68|Saint Mary's (CA)|72
California-Riverside|33|San Diego State|61
Chicago State|38|Southern Illinois-Edwardsville|63
Maryland-Eastern Shore|82|St. Bonaventure|80
Long Beach State|49|St. John's (NY)|66
Colgate|43|Syracuse|78
Mercer|54|Tennessee|64
Grambling|39|Texas Christian|80
Incarnate Word|47|Tulsa|76
Pennsylvania|50|Vanderbilt|79
East Tennessee State|60|Virginia Commonwealth|84
Virginia Military Institute|74|Virginia Tech|87
Bucknell|53|Wake Forest|60
Tulane|57|Washington|66
Alabama A&amp;M|62|Western Michigan|71
NJIT|67|Villanova|92
Arizona|67|Nevada-Las Vegas|71
Wichita State|80|Hawaii|79
South Dakota State|66|Utah|80
Cal State Northridge|55|Louisville|80
Arkansas-Pine Bluff|61|Abilene Christian|69
Detroit Mercy|54|Arizona State|93
Texas Southern|60|Auburn|61
Loyola (IL)|48|Boise State|45
Massachusetts|71|Brigham Young|77
North Carolina-Wilmington|63|Campbell|69
Wagner|48|Cincinnati|72
Eastern Illinois|67|Cleveland State|65
George Washington|53|Colorado|50
Georgia Tech|61|Dayton|75
Ohio|99|DePaul|78
Coppin State|64|Eastern Michigan|87
New Mexico|65|Grand Canyon|68
La Salle|83|Hofstra|74
Texas Tech|69|Houston|82
Florida Gulf Coast|67|Iona|86
Nebraska|50|Loyola Marymount|42
Western Illinois|51|Memphis|78
Jacksonville|47|Mississippi State|70
St. Francis (NY)|71|Monmouth|46
Wyoming|61|Montana State|51
Arkansas State|74|Niagara|69
Louisiana Tech|65|North Carolina State|73
Prairie View|70|North Texas|67
Holy Cross|39|Pittsburgh|58
IUPUI|53|Richmond|57
Sacred Heart|54|Rutgers|79
Fairleigh Dickinson|60|Saint Peter's|69
Cal Poly|69|Santa Clara|58
Cornell|75|Siena|57
Howard|73|South Alabama|60
Southern Utah|66|South Carolina State|56
Southeastern Louisiana|63|South Florida|78
American|47|Stony Brook|59
Stanford|74|Texas|71
Idaho State|47|Utah Valley|51
George Mason|68|Wright State|60
Wichita State|54|George Washington|60
Loyola Marymount|72|DePaul|69
Colorado|66|Hawaii|69
Ohio|58|Nebraska|71
Kentucky|58|Louisville|50
Gonzaga|87|Brigham Young|80
Oakland|56|Maryland|72
Alabama-Birmingham|58|North Carolina|89
Wright State|55|Ohio State|100
Indiana|87|Georgetown|91
Mercer|77|Georgia|86
Georgia State|61|Green Bay|78
Kennesaw State|45|Illinois|93
Jacksonville State|61|Jacksonville|75
North Carolina-Wilmington|82|Minnesota|108
Southern Utah|45|Nevada-Las Vegas|79
Colorado State|58|New Mexico State|57
Northern Kentucky|55|Northwestern|76
San Francisco|77|Pacific|71
IUPUI|55|Pepperdine|53
Santa Clara|60|Saint Mary's (CA)|73
Portland|61|San Diego|58
San Diego Christian|50|San Diego State|72
Maine|43|Seton Hall|72
Tennessee State|46|Tennessee|67
Wayland Baptist|63|Utah State|75
Sacramento State|74|Utah Valley|49
Presbyterian|65|Virginia Tech|87
Bristol University|59|Weber State|109
Brescia|42|Western Kentucky|89
Buffalo|56|Wisconsin|68
South Dakota State|63|Northern Iowa|74
Northwestern State|92|Arkansas|100
Belmont|56|Butler|67
UCLA|50|Alabama|56
Harvard|46|Arizona State|56
Coast Guard|48|Army|93
Longwood|64|Ball State|69
Illinois-Chicago|60|Bradley|68
Sacred Heart|76|Brown|79
Cal State Bakersfield|55|California|52
Colgate|64|Columbia|69
Central Connecticut State|48|Connecticut|81
Saint Peter's|59|Cornell|52
Iona|81|Drexel|62
Maryland-Eastern Shore|78|Duquesne|69
North Carolina-Greensboro|50|East Carolina|71
Concordia (MI)|42|Eastern Michigan|100
Marist|64|Elon|69
Coppin State|80|Evansville|85
Loyola (MD)|61|Fairfield|59
Howard|59|Fordham|74
St. Katherine|62|Fresno State|93
Abilene Christian|81|Grand Canyon|83
Thomas University|48|High Point|85
Long Island University|62|Hofstra|88
Mississippi Valley State|53|Houston|80
Missouri-Kansas City|73|Indiana State|70
Judson|46|IPFW|80
